orig.order,quadrat,transect,site,year,era,real.date,comm.date,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.c,MEFA,ANE1,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,HBCO,FUZZ,SHEL,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,FG.detail.R,FG.detail.D,FG.detail.E,space,macroalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert
34,C1,C1,SC,1972,Birkeland,24842,24842,NA,NA,NA,0.050195204,0.083937535,0.69157836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050474066,0,0,0,0.005577245,0,0,0.005577245,0,0,0,0,0,0,0,0,0,0.016731735,0,0,0.062465142,0,0,0,0,0,0,0,0,0,0.022308979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005577245,0,0,0.005577245,0,6,1.467015653,0.818757025,0.01115449,0.050195204,0.083937535,0.69157836,0,0,0,0,0,0,0,0,0.050474066,0.005577245,0,0,0.005577245,0,0,0,0,0.016731735,0,0.062465142,0.022308979,0,6,1.467015653,0.818757025,0.825711099,0,0,0,0.050474066,0.084774122,0.005577245,0.022308979
35,D1,D1,SC,1972,Birkeland,24842,24842,NA,NA,NA,0.100536193,0.321715818,0.160857909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020107239,0,0,0,0,0.027479893,0,0,0.006702413,0,0,0,0,0,0,0,0.107238606,0,0.013404826,0,0.014075067,0,0,0,0.147453083,0,0,0,0,0,0.033512064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04691689,0,0,8,1.611745755,0.775085869,0.04691689,0.100536193,0.321715818,0.160857909,0,0,0,0,0,0,0,0,0.020107239,0,0.027479893,0,0.006702413,0,0,0,0.107238606,0,0.013404826,0.014075067,0.180965147,0,7,1.377371265,0.70782881,0.58310992,0,0,0,0.020107239,0.195040214,0,0.154825737
36,A1,A1,SC,1973,Birkeland,25563,25563,NA,NA,NA,0.155172414,0.281609195,0.281609195,0.005747126,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028735632,0,0,0,0.120689655,0,0,0,0,0,0,0,0,0.011494253,0,0,0,0.040229885,0,0,0.057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.579340421,0.811620425,0,0.155172414,0.281609195,0.281609195,0.017241379,0.022988506,0,0,0,0,0,0,0.028735632,0.120689655,0,0,0,0,0.011494253,0,0,0.040229885,0,0.057471264,0,0,7,1.665538115,0.855917276,0.718390805,0.040229885,0,0,0.028735632,0.057471264,0.120689655,0.051724138
37,B1,B1,SC,1973,Birkeland,25563,25563,NA,NA,NA,0.123239437,0.017605634,0.404929577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029342723,0,0,0.005868545,0.093896714,0,0,0,0,0,0,0,0.008215962,0,0.005868545,0.164319249,0.023474178,0,0,0.088028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023474178,0.011737089,0,8,1.574357715,0.757106023,0.035211268,0.123239437,0.017605634,0.404929577,0,0,0,0,0,0,0,0,0.029342723,0.005868545,0.093896714,0,0,0,0.008215962,0.005868545,0.164319249,0.023474178,0,0.088028169,0,0,8,1.574357715,0.757106023,0.545774648,0,0,0,0.029342723,0.088028169,0.005868545,0.295774648
38,C1,C1,SC,1973,Birkeland,25563,25563,NA,NA,NA,0.041808205,0.193362947,0.637575124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026130128,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0,0,0,0,0,0,0.074209564,0,0,0,0,0,0,0,0,0,0.015678077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.111841164,0.802023867,0,0.041808205,0.193362947,0.637575124,0,0,0,0,0,0,0,0,0.026130128,0,0,0,0,0,0.011235955,0,0,0,0,0.074209564,0.015678077,0,4,1.111841164,0.802023867,0.872746276,0,0,0,0.026130128,0.08988764,0,0.011235955
39,D1,D1,SC,1973,Birkeland,25563,25563,NA,NA,NA,0.23364486,0.175233645,0.122663551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011682243,0.011682243,0,0,0.005841121,0.012558411,0,0,0.017815421,0,0,0,0,0.011682243,0,0,0.105140187,0,0,0,0.052570093,0,0,0,0.239485981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.475994982,0.671754265,0,0.23364486,0.175233645,0.122663551,0,0,0,0,0,0,0,0,0.023364486,0.005841121,0.012558411,0,0.017815421,0,0.011682243,0,0.105140187,0,0,0.052570093,0.239485981,0,8,1.44142405,0.693178443,0.531542056,0,0,0,0.023364486,0.292056075,0.005841121,0.147196262
40,A1,A1,SC,1974,Birkeland,25753,25753,NA,NA,NA,0.062383032,0.162195883,0.43044292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093574548,0,0,0,0.106051154,0,0,0,0,0,0,0,0.024953213,0.006862133,0,0,0,0.012476606,0,0,0.026200873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074859638,0,0,6,1.415980629,0.790273836,0.074859638,0.062383032,0.162195883,0.43044292,0,0,0,0,0,0,0,0,0.093574548,0.106051154,0,0,0,0,0.031815346,0,0,0.012476606,0,0.026200873,0,0,5,1.354569356,0.841641262,0.655021834,0,0,0,0.093574548,0.026200873,0.106051154,0.044291953
41,C1,C1,SC,1974,Birkeland,25753,25753,NA,NA,NA,0,0.253097812,0.643290272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005272871,0,0,0,0,0,0,0,0,0,0,0,0,0.001581861,0,0,0,0,0,0,0.075402056,0.005536515,0,0,0,0,0,0,0,0,0.015818613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.890159472,0.553087177,0,0,0.253097812,0.643290272,0,0,0,0,0,0,0,0,0.005272871,0,0,0,0,0,0.001581861,0,0,0,0,0.080938571,0.015818613,0,4,0.69526474,0.501527496,0.896388083,0,0,0,0.005272871,0.096757184,0,0.001581861
90,SC1_54,SC1,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.01572857,0.265138748,0.071902033,0.002246939,0,0.022469385,0,0,0.013481631,0,0,0,0,0,0,0,0,0,0,0,0,0.004493877,0,0,0.011234693,0,0,0.020334794,0,0,0,0,0.006740816,0,0,0.002246939,0,0,0,0.004493877,0,0,0.357263229,0.119087743,0,0,0.033704078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042691832,0.006740816,0,0,12,1.355798388,0.545613409,0.049432648,0.01572857,0.265138748,0.071902033,0.022469385,0.002246939,0,0,0.013481631,0.042691832,0,0,0.01572857,0,0.020334794,0,0,0.006740816,0.002246939,0,0,0.004493877,0,0.476350972,0.033704078,0,11,1.077410034,0.449314883,0.352769352,0.024716324,0,0,0.029210201,0.51005505,0.006740816,0.027075609
91,SC1_62,SC1,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0.018015989,0.297263822,0.042787974,0.002251999,0,0.063055962,0.038283977,0.004503997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006868596,0,0,0,0,0.013511992,0,0,0,0,0,0,0.006755996,0,0,0.310775814,0.123859926,0,0,0.004503997,0,0,0,0,0,0,0.004503997,0,0,0,0.002251999,0,0,0,0,0,0,0,0,0,0.031527981,0.029275982,0,0,12,1.432102617,0.576320489,0.060803964,0.018015989,0.297263822,0.042787974,0.063055962,0.002251999,0.042787974,0,0,0.031527981,0,0,0,0,0.006868596,0,0,0.013511992,0,0,0,0.006755996,0,0.434635739,0.009007995,0.002251999,10,1.103560477,0.479270226,0.358067785,0.108095935,0,0,0,0.443643734,0.013511992,0.01587659
92,SC1_63,SC1,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.013127667,0.148780221,0.15315611,0,0,0.021879444,0,0,0.002187944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013127667,0,0,0,0,0,0,0,0.000109397,0,0,0,0.010939722,0,0,0.312876053,0.041570944,0,0,0.150968165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109397221,0.021879444,0,0,8,1.188760849,0.571673127,0.131276666,0.013127667,0.148780221,0.15315611,0.021879444,0,0,0,0.002187944,0.109397221,0,0,0,0,0.013127667,0,0,0,0.000109397,0,0,0.010939722,0,0.354446997,0.150968165,0,8,1.247245718,0.599798404,0.315063997,0.021879444,0,0,0.002187944,0.505415162,0,0.024176786
93,SC1_64,SC1,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0.022075055,0.42384106,0.037527594,0.002207506,0,0.030905077,0,0,0.013245033,0,0,0,0,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0.004415011,0,0,0,0,0.039735099,0,0.006622517,0,0,0,0,0,0,0,0.013245033,0,0,0,0.013245033,0,0,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315673289,0.057395143,0,0.015452539,10,1.889627563,0.820654824,0.388520971,0.022075055,0.42384106,0.037527594,0.030905077,0.002207506,0,0,0.013245033,0.315673289,0.002207506,0,0,0,0.004415011,0,0,0.039735099,0.006622517,0,0,0,0,0.013245033,0.015452539,0,10,1.131837782,0.491550903,0.483443709,0.033112583,0.002207506,0,0.013245033,0.028697572,0.039735099,0.011037528
94,SC4_36,SC4,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0,0.036027922,0.024769196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0.186894844,0,0.011258726,0,0,0,0,0,0,0.006755235,0,0,0,0,0,0,0,0.324251295,0.006755235,0,0,0.164602567,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0,0,0,0,0,0,0,0,0.234181491,0,0,0,8,1.240651014,0.596627022,0.234181491,0,0.036027922,0.024769196,0,0,0,0.186894844,0,0.234181491,0,0,0.002251745,0,0.011258726,0,0,0,0.006755235,0,0,0,0,0.33100653,0.164602567,0.002251745,8,1.457805277,0.701056148,0.060797118,0,0,0.186894844,0.002251745,0.495609097,0,0.020265706
95,SC4_45,SC4,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0.00761035,0.035641806,0.129375951,0,0,0,0,0,0,0,0,0,0,0,0.088787418,0.005073567,0.02283105,0,0,0,0,0.002536783,0.020294267,0.002536783,0,0.012810756,0.053272451,0.00761035,0,0,0,0,0,0,0.005073567,0,0.002536783,0.000126839,0,0,0,0,0.271435819,0.010147133,0,0,0.053272451,0,0,0,0,0,0,0,0,0.00761035,0.002536783,0,0,0,0,0,0,0,0,0,0,0.197869102,0.06100964,0,0,17,1.790281014,0.631890647,0.258878742,0.00761035,0.035641806,0.129375951,0,0,0,0.012810756,0,0.197869102,0.116692035,0,0.025367834,0.053272451,0.00761035,0,0,0,0.00761035,0.000126839,0,0,0,0.281582953,0.053272451,0.010147133,11,1.706258209,0.711564941,0.172628108,0,0.116692035,0.012810756,0.025367834,0.334855403,0.053272451,0.025494673
96,SC4_51,SC4,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0,0.012013455,0.09370495,0,0,0,0,0,0,0,0,0,0,0,0,0.016818837,0.004805382,0.002402691,0.02402691,0,0,0,0.012013455,0,0,0.122897645,0.043248438,0,0,0,0,0,0,0,0.002402691,0,0.002402691,0,0,0,0,0,0.394161461,0.021624219,0,0,0.09370495,0,0,0,0,0,0,0,0,0.004805382,0,0,0,0,0,0,0,0,0,0,0,0.112926478,0.036040365,0,0,13,1.546070204,0.602768316,0.148966843,0,0.012013455,0.09370495,0,0,0,0.122897645,0,0.112926478,0.04805382,0,0.012013455,0.043248438,0,0,0,0,0.004805382,0,0,0,0,0.41578568,0.09370495,0.004805382,9,1.567861426,0.713564486,0.105718405,0,0.04805382,0.122897645,0.012013455,0.50949063,0.043248438,0.009610764
97,SC4_52,SC4,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0,0.008634647,0.058283864,0,0,0,0,0,0,0,0,0,0,0,0,0.069185105,0,0,0.004317323,0,0,0,0.004317323,0,0,0.097139773,0.034646519,0,0,0,0,0,0,0,0.004317323,0.004317323,0,0,0,0.002158662,0,0,0.308688613,0.05429034,0,0,0.142471668,0,0.028062601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177010254,0.002158662,0,0,12,1.752207457,0.705140154,0.179168915,0,0.008634647,0.058283864,0,0,0,0.097139773,0,0.177010254,0.073502428,0,0.004317323,0.034646519,0,0,0,0,0.008634647,0,0,0.002158662,0,0.362978953,0.170534269,0,9,1.634952334,0.744098874,0.066918511,0,0.073502428,0.097139773,0.004317323,0.533513222,0.034646519,0.010793308
98,SC5_34,SC5,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0,0.036334734,0.245259453,0.002270921,0,0.020438288,0,0,0,0,0,0,0,0.004541842,0.015896446,0.002270921,0,0,0.011354604,0,0.004541842,0.011354604,0,0,0,0.063585784,0,0.006926309,0,0,0,0,0,0,0,0.000227092,0,0,0,0.004655388,0,0,0.399682071,0.009310776,0,0,0.034177359,0,0.004541842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061314863,0.059043942,0,0.002270921,16,1.345588222,0.485318364,0.122629726,0,0.036334734,0.245259453,0.020438288,0.002270921,0,0.063585784,0,0.061314863,0.034063813,0.004541842,0.011354604,0,0.006926309,0,0,0,0.000227092,0,0,0.004655388,0,0.408992847,0.038719201,0,12,1.380548753,0.555573689,0.281594186,0.022709209,0.038605655,0.063585784,0.011354604,0.447712047,0,0.011808788
99,SC5_47,SC5,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0.002329916,0.123485555,0.109506058,0,0,0.018639329,0.107176142,0.002329916,0.002329916,0,0,0,0,0,0,0.002329916,0,0,0,0,0,0,0,0,0,0.013979497,0,0.00722274,0,0,0,0,0,0,0.004659832,0,0,0,0,0.006989748,0,0,0.23776794,0.007106244,0,0,0.139794967,0,0,0,0.006989748,0,0,0,0,0.004659832,0.006989748,0,0,0,0,0,0,0,0,0,0,0.135135135,0.060577819,0,0,15,1.645565847,0.607657069,0.195712954,0.002329916,0.123485555,0.109506058,0.018639329,0,0.109506058,0.013979497,0.002329916,0.135135135,0.002329916,0,0,0,0.00722274,0,0,0,0.004659832,0,0,0.006989748,0,0.244874185,0.146784716,0.011649581,12,1.706012423,0.686549905,0.235321528,0.128145387,0.002329916,0.013979497,0.002329916,0.3916589,0,0.030521901
100,SC5_49,SC5,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0,0.016203704,0.138888889,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0.002314815,0,0,0.002314815,0,0.016203704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423611111,0.002314815,0,0,0.185185185,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0.164351852,0.025462963,0,0,9,0.931118275,0.423770189,0.189814815,0,0.016203704,0.138888889,0,0,0.018518519,0.002314815,0,0.164351852,0,0,0.00462963,0,0.016203704,0,0,0,0,0,0,0,0,0.425925926,0.185185185,0.002314815,8,1.224088497,0.588662135,0.155092593,0.018518519,0,0.002314815,0.00462963,0.611111111,0,0.018518519
101,SC5_50,SC5,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0,0.041374555,0.1517067,0,0,0.018388691,0.057464659,0,0.002298586,0,0,0,0,0.002298586,0,0.011492932,0,0,0,0,0,0,0.002298586,0,0,0.011492932,0,0.018388691,0,0,0,0,0,0,0.006895759,0,0,0,0,0.004597173,0,0,0.399954028,0.006895759,0,0,0.144925871,0,0.002298586,0.002298586,0.002298586,0,0,0,0,0.004597173,0,0,0,0,0,0,0,0,0,0,0,0.1011378,0.006895759,0,0,17,1.447657913,0.510959726,0.108033559,0,0.041374555,0.1517067,0.018388691,0,0.057464659,0.011492932,0.002298586,0.1011378,0.013791518,0,0.002298586,0,0.018388691,0,0,0,0.006895759,0,0,0.004597173,0,0.406849787,0.15182163,0.004597173,13,1.548169468,0.603586758,0.193081255,0.07585335,0.013791518,0.011492932,0.004597173,0.558671417,0,0.034478796
102,SC6_14,SC6,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0.004329004,0.060606061,0.467532468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017316017,0.002164502,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0.002164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,0,0,0,0,0,0.235930736,0.205627706,0,0,5,1.098612289,0.682606194,0.441558442,0.004329004,0.060606061,0.467532468,0,0,0,0,0,0.235930736,0,0,0.019480519,0,0,0,0,0,0.002164502,0,0.002164502,0,0,0,0,0.002164502,5,0.406270377,0.252429978,0.532467532,0,0,0,0.019480519,0,0,0.006493506
103,SC6_18,SC6,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.002271437,0.109028961,0.270300965,0,0,0.002271437,0,0,0.002271437,0,0,0,0,0,0,0.036342987,0,0,0,0,0,0.052243044,0.031800114,0.113571834,0,0,0,0.004542873,0,0,0,0,0,0,0.002271437,0.002839296,0,0,0.002271437,0.002271437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231686542,0.131743328,0,0.002271437,11,1.5595016,0.650362682,0.365701306,0.002271437,0.109028961,0.270300965,0.002271437,0,0,0,0.002271437,0.231686542,0.036342987,0,0.197614991,0,0.004542873,0,0,0,0.005110733,0,0.002271437,0.002271437,0,0,0,0,9,1.105238738,0.503015827,0.381601363,0.002271437,0.036342987,0,0.199886428,0,0,0.014196479
104,SC6_21,SC6,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.011018983,0.052367445,0.469234126,0,0,0,0,0,0.013091861,0,0,0,0,0,0,0.006545931,0,0,0,0,0,0.048003491,0.026183722,0.196377918,0,0,0,0.017564914,0,0,0,0,0,0,0.015273838,0.000327297,0,0,0.008727907,0.002181977,0.002181977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004363954,0,0,0,0,0,0,0,0.058913376,0.067641283,0,0,12,1.504984786,0.605650432,0.126554659,0.011018983,0.052367445,0.469234126,0,0,0,0,0.013091861,0.058913376,0.006545931,0,0.270565132,0,0.017564914,0,0,0,0.015601135,0,0.008727907,0.002181977,0.002181977,0,0,0.004363954,10,1.179274475,0.512152397,0.532620554,0,0.006545931,0,0.283656993,0,0,0.050621863
105,SC6_33,SC6,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0,0.087875549,0.15200095,0,0,0,0.228001425,0,0.007125045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475003,0,0,0,0.002375015,0,0,0,0,0,0,0.00475003,0.000118751,0,0,0,0,0,0,0,0,0,0,0.002375015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439377746,0.071250445,0,0,7,0.426963173,0.219415667,0.510628191,0,0.087875549,0.15200095,0,0,0.228001425,0,0.007125045,0.439377746,0,0,0.00475003,0,0.002375015,0,0,0,0.00486878,0,0,0,0,0,0.002375015,0,7,0.808488223,0.415480758,0.239876499,0.228001425,0,0,0.011875074,0.002375015,0,0.007243795
106,SC7_2,SC7,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0.014314684,0.155195038,0.045329834,0,0,0,0,0,0.009543123,0,0,0,0,0,0,0.002385781,0,0,0,0,0,0.014314684,0.002385781,0,0,0.071573422,0,0.009662412,0,0,0.002385781,0,0,0,0.085888107,0.00250507,0,0,0.023857807,0.007157342,0,0,0.004771561,0,0,0,0.250506978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233806513,0.059644519,0,0.004771561,13,1.548751229,0.60381357,0.298222593,0.014314684,0.155195038,0.045329834,0,0,0,0.071573422,0.009543123,0.233806513,0.002385781,0,0.016700465,0,0.009662412,0,0.002385781,0,0.088393177,0,0.023857807,0.007157342,0,0.004771561,0.250506978,0,12,1.651167067,0.66447851,0.214839556,0,0.002385781,0.071573422,0.026243588,0.25527854,0,0.131456519
107,SC7_3,SC7,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0.003047851,0.088387687,0.26516306,0,0,0,0,0,0.185918927,0,0,0,0,0,0,0,0,0,0,0,0,0.051813472,0.003047851,0.006095703,0,0,0,0.018287108,0,0,0,0,0,0,0.009143554,0.000152393,0,0,0,0,0,0,0.24078025,0,0,0,0.106827187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018287108,0.003047851,0,0,9,1.477051032,0.672234895,0.021334959,0.003047851,0.088387687,0.26516306,0,0,0,0,0.185918927,0.018287108,0,0,0.060957025,0,0.018287108,0,0,0,0.009295946,0,0,0,0,0.24078025,0.106827187,0,7,1.514020484,0.778052617,0.356598598,0,0,0,0.246875952,0.347607437,0,0.027583054
108,SC7_4,SC7,SC,2007,Modern.R,37964,37964,u_con,c_rem,u_con.c_rem,0,0.386494891,0.16437139,0,0,0,0,0,0.040093292,0,0,0,0,0,0,0,0,0,0.00444247,0,0,0.011106175,0.002221235,0,0,0,0,0.011106175,0,0,0,0,0,0,0.006774767,0.000111062,0,0,0,0,0,0,0.002221235,0,0,0,0.162261217,0,0,0,0,0,0,0,0,0.002221235,0,0,0,0,0,0,0,0,0,0,0,0.177698801,0.028876055,0,0,10,1.154523301,0.501403099,0.206574856,0,0.386494891,0.16437139,0,0,0,0,0.040093292,0.177698801,0.00444247,0,0.01332741,0,0.011106175,0,0,0,0.006885829,0,0,0,0,0.002221235,0.162261217,0.002221235,9,1.331901501,0.606174496,0.550866282,0,0.00444247,0,0.053420702,0.164482452,0,0.020213239
109,SC7_5,SC7,SC,2007,Modern.R,37964,37964,u_con,c_con,u_con.c_con,0.0136039,0.306087745,0.090692665,0,0,0,0,0,0.106677247,0,0,0,0,0,0,0,0,0,0,0,0,0.029475116,0.009069267,0,0,0,0,0.009069267,0,0,0,0,0,0,0.024940483,0.00680195,0,0,0,0,0,0,0.004534633,0,0,0,0.083890715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242602879,0.072554132,0,0,8,1.571940075,0.755943384,0.315157012,0.0136039,0.306087745,0.090692665,0,0,0,0,0.106677247,0.242602879,0,0,0.038544383,0,0.009069267,0,0,0,0.031742433,0,0,0,0,0.004534633,0.083890715,0,7,1.453072816,0.746731711,0.41038431,0,0,0,0.14522163,0.088425349,0,0.040811699
110,SC8_37,SC8,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0,0.148063781,0.002277904,0,0,0,0,0,0,0,0,0,0,0,0.004555809,0.002277904,0,0,0,0,0,0,0,0,0,0,0,0,0.056947608,0.307517084,0.002277904,0,0.029612756,0,0.006833713,0,0,0,0,0,0,0,0,0,0,0,0.070615034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343963554,0.025056948,0,0,8,1.147289096,0.55172943,0.369020501,0,0.148063781,0.002277904,0,0,0,0,0,0.343963554,0.006833713,0,0,0,0,0,0.366742597,0.029612756,0.006833713,0,0,0,0,0,0.070615034,0,6,1.134448143,0.633147564,0.150341686,0,0.006833713,0,0,0.070615034,0.029612756,0.37357631
111,SC8_38,SC8,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.01030264,0.126207341,0.221506761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515132,0,0,0,0,0.02318094,0.00515132,0,0,0.00772698,0,0.036316806,0,0,0.007855763,0,0,0,0,0,0,0,0.02060528,0.00257566,0,0,0.056922086,0,0,0,0.121056021,0,0,0,0,0,0,0,0,0.00257566,0,0.00515132,0.00257566,0,0,0,0,0,0,0,0,0.0772698,0.09787508,0.169993561,0,13,1.849518238,0.721073979,0.345138442,0.01030264,0.126207341,0.221506761,0,0,0,0.00772698,0,0.0772698,0.00515132,0,0.02833226,0,0.036316806,0,0.007855763,0,0,0,0.02060528,0.00257566,0,0.056922086,0.121056021,0.01030264,11,1.912314851,0.797497235,0.358016742,0,0.00515132,0.00772698,0.02833226,0.177978107,0,0.077656149
112,SC8_39,SC8,SC,2007,Modern.R,37964,37964,u_rem,c_con,u_rem.c_con,0.032786885,0.131147541,0.06557377,0,0,0.008196721,0,0,0,0,0,0,0,0,0,0,0,0,0.008196721,0,0,0,0.00273224,0,0,0,0,0,0.087431694,0.327868852,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049180328,0,0,0,0,0,0,0.00273224,0,0,0,0.00273224,0,0,0,0,0,0,0,0,0,0.18579235,0.027322404,0.06284153,0,9,1.08022511,0.491631634,0.275956284,0.032786885,0.131147541,0.06557377,0.008196721,0,0,0,0,0.18579235,0.008196721,0,0.00273224,0,0,0,0.420765027,0,0,0,0,0,0,0,0.051912568,0.00273224,7,0.998765189,0.513263775,0.229508197,0.008196721,0.008196721,0,0.00273224,0.051912568,0,0.423497268
113,SC8_40,SC8,SC,2007,Modern.R,37964,37964,u_rem,c_rem,u_rem.c_rem,0.016583748,0.014214641,0.073442312,0,0,0,0,0,0,0,0,0,0,0,0.007107321,0,0.028429282,0.023691068,0.042643923,0,0,0.101871594,0.004738214,0,0,0,0,0,0,0,0.021321962,0,0,0,0.023691068,0.002487562,0,0,0.014214641,0.002369107,0,0,0.016702203,0,0,0,0.284292822,0,0,0,0,0,0,0.014214641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234541578,0.052120351,0.021321962,0,14,1.789905136,0.678236549,0.30798389,0.016583748,0.014214641,0.073442312,0,0,0,0,0,0.234541578,0.101871594,0,0.106609808,0,0,0,0.021321962,0,0.026178631,0,0.014214641,0.002369107,0,0.016702203,0.298507463,0,9,1.619820121,0.737211907,0.104240701,0,0.101871594,0,0.106609808,0.315209666,0,0.06408434
