quad,site,real.date,comm.date,month,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,HBCO,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.t,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,SHEL,FUZZ,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,space,macroalgae,redalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert,invert.tot,,
PG3_0,PG,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0.004344992,0.410710406,0.091353465,0,0,0.069519878,0,0.004344992,0,0,0,0,0,0.349880513,0,0,0,0,0,0,0.008907234,0,0.006517489,0,0.034759939,0,0.006517489,0,0.006517489,0,0,0,0,0.002281121,0,0,0,0,0,0,0,0,0,0,0,0.004344992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.457236316,0.586435034,0,0.004344992,0.410710406,0.091353465,0.069519878,0,0.004344992,0.006517489,0,0.349880513,0.008907234,0,0.041277428,0,0.006517489,0,0,0,0.002281121,0,0,0,0,0,0.004344992,0,0.506408864,0.073864871,0.069519878,0.008907234,0.006517489,0.041277428,0.004344992,0,0.00879861,0.419726265,,
PG3_11,PG,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0,0.188258445,0.54662731,0,0,0.006559528,0,0,0,0,0,0,0,0.231879305,0,0,0,0,0,0,0.002295835,0,0.006559528,0.002186509,0.004373018,0,0,0,0.004373018,0,0,0.004373018,0,0,0.000218651,0,0,0,0,0,0,0,0,0,0,0.002295835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.163789237,0.468343242,0,0,0.188258445,0.54662731,0.006559528,0,0,0,0,0.231879305,0.002295835,0,0.013119055,0,0.004373018,0,0,0.004373018,0.000218651,0,0,0,0,0,0.002295835,0,0.734885755,0.006559528,0.006559528,0.002295835,0,0.013119055,0.002295835,0.004373018,0.004591669,0.258554717,,
PG3_15,PG,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0,0.089724418,0.098269601,0.002136296,0,0.074770348,0,0,0,0,0,0,0,0.557573168,0,0,0,0,0,0,0.00224311,0,0.015060884,0,0.121768853,0,0.01495407,0,0,0,0,0,0,0.010681478,0,0,0,0,0.002136296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136296,0,0,0,0,0,0,0,0,0,0.002136296,0.002136296,12,1.451844942,0.584265386,0.004272591,0,0.089724418,0.098269601,0.074770348,0.002136296,0,0.01495407,0,0.557573168,0.00224311,0,0.136829737,0,0,0,0,0,0.010681478,0,0,0.002136296,0,0,0,0.002136296,0.187994018,0.076906644,0.076906644,0.00224311,0.01495407,0.136829737,0,0,0.01495407,0.726554155,,
PG3_95,PG,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0,0.073520965,0.050545663,0.013785181,0,0.071223435,0,0,0,0,0.00229753,0,0,0.468696152,0.00459506,0,0,0,0,0,0.039402642,0,0,0,0.170017231,0,0.055140724,0,0.013785181,0,0,0,0,0.009304997,0.000114877,0,0,0,0.00229753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689259,0,0,0,0,0,0,0,0,0.013785181,0,15,1.737956322,0.641774042,0.013785181,0,0.073520965,0.050545663,0.071223435,0.013785181,0,0.055140724,0.00229753,0.468696152,0.043997702,0,0.170017231,0,0.013785181,0,0,0,0.009419874,0,0,0.00229753,0,0,0,0.00689259,0.124066628,0.085008616,0.085008616,0.043997702,0.055140724,0.172314762,0,0,0.032395175,0.772544515,,
PG4_28,PG,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.015445719,0.346425419,0.368490733,0,0,0,0,0,0,0,0,0,0,0.059576346,0,0.011032657,0,0,0,0,0,0,0.008826125,0,0,0,0,0,0,0,0,0.017652251,0,0,0,0,0,0,0.002206531,0,0,0.168027361,0,0,0,0.002316858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.399427582,0.63690694,0,0.015445719,0.346425419,0.368490733,0,0,0,0,0,0.059576346,0.011032657,0,0.008826125,0,0,0,0,0.017652251,0,0,0,0.002206531,0,0.168027361,0.002316858,0,0.730361871,0,0,0.011032657,0,0.008826125,0.170344219,0.017652251,0.002206531,0.269638129,,
PG4_5,PG,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.022082367,0.074307166,0.596223915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110412,0,0,0.000110412,0,0,0,0,0,0,0.300541018,0,0,0,0.004416473,0,0,0,0,0,0,0,0,0.002208237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.900306067,0.462665796,0,0.022082367,0.074307166,0.596223915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110412,0.000110412,0,0,0,0,0.300541018,0.004416473,0.002208237,0.692613448,0,0,0,0,0,0.304957491,0.000110412,0.002318649,0.307386552,,
PG4_65,PG,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0,0.153820072,0.264579566,0,0,0.009041591,0,0,0,0,0,0,0,0.024864376,0,0.022603978,0,0,0,0.002260398,0,0,0.004520796,0.004520796,0,0.004520796,0.006781193,0,0.0204566,0,0,0.02034358,0,0.002260398,0.00011302,0,0,0,0.002260398,0,0,0.443150995,0,0,0,0.007120253,0.002260398,0,0,0,0,0,0,0,0,0,0,0.002260398,0,0,0,0,0,0,0,0,0,0.002260398,0,19,1.592779898,0.54094512,0.002260398,0,0.153820072,0.264579566,0.009041591,0,0,0.006781193,0,0.024864376,0.024864376,0,0.013562387,0,0.0204566,0,0,0.02034358,0.002373418,0,0,0.002260398,0,0.443150995,0.009380651,0.002260398,0.418399638,0.009041591,0.009041591,0.024864376,0.006781193,0.013562387,0.452531646,0.02034358,0.027350814,0.570298373,,
PG4_94,PG,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.015232292,0.27657491,0.472309868,0,0,0,0,0,0,0,0,0,0,0.052225003,0,0.006528125,0,0,0,0.004352084,0,0,0.002176042,0,0,0,0,0,0,0,0,0.004460886,0,0,0,0,0,0,0,0,0,0.150799695,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004352084,0,9,1.298834208,0.591124923,0.004352084,0.015232292,0.27657491,0.472309868,0,0,0,0,0,0.052225003,0.010880209,0,0.002176042,0,0,0,0,0.004460886,0,0,0,0,0,0.150799695,0.010989011,0,0.764117071,0,0,0.010880209,0,0.002176042,0.161788706,0.004460886,0,0.231530845,,
PG5_2,PG,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.01939629,0.201236514,0.368529519,0.012122682,0,0.002424536,0,0,0,0,0,0,0,0.014547218,0,0,0,0,0,0,0,0,0.101830525,0.215783731,0,0,0.004849073,0,0.019881198,0,0,0,0,0,0.00036368,0,0,0,0.002424536,0,0,0.029336889,0,0,0,0.004849073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.648653819,0.642762718,0,0.01939629,0.201236514,0.368529519,0.002424536,0.012122682,0,0.004849073,0,0.014547218,0,0,0.317614256,0,0.019881198,0,0,0,0.00036368,0,0,0.002424536,0,0.029336889,0.004849073,0,0.589162323,0.014547218,0.014547218,0,0.004849073,0.317614256,0.034185962,0,0.022669414,0.393865923,,
PG5_3,PG,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.020773226,0.290825159,0.150028852,0.011656088,0,0.034622043,0,0,0,0,0,0,0,0.043854587,0,0.016156953,0,0,0,0,0,0,0.023081362,0.043854587,0,0,0.006924409,0,0.013964224,0,0,0,0,0.002308136,0,0,0,0,0.002308136,0,0,0.316330063,0,0,0,0.011656088,0,0,0,0,0,0,0,0,0,0.002308136,0,0,0,0,0,0,0,0,0,0,0.002423543,0.004616272,0,15,1.817173543,0.671026535,0.007039815,0.020773226,0.290825159,0.150028852,0.034622043,0.011656088,0,0.006924409,0,0.043854587,0.016156953,0,0.066935949,0,0.013964224,0,0,0,0.002308136,0,0,0.002308136,0,0.316330063,0.011656088,0.002308136,0.461627236,0.04627813,0.04627813,0.016156953,0.006924409,0.066935949,0.327986151,0,0.020888632,0.482746682,,
PG5_92,PG,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.08833011,0.739307973,0.131098216,0,0,0.002149151,0,0,0,0,0,0,0,0.002149151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036857941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.608115184,0.339395546,0,0.08833011,0.739307973,0.131098216,0.002149151,0,0,0,0,0.002149151,0,0,0,0,0,0,0,0.036857941,0,0,0,0,0,0,0.000107458,0,0.958736299,0.002149151,0.002149151,0,0,0,0.000107458,0.036857941,0,0.03911455,,
PG5_93,PG,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.016228121,0.238901124,0.241103512,0.002318303,0,0.002318303,0,0,0,0.011591515,0,0,0,0.020864727,0,0,0,0,0,0,0,0,0.041729454,0.048684363,0,0.002318303,0.002318303,0,0.013909818,0,0,0,0,0,0.00023183,0.002318303,0,0,0,0,0,0.331865075,0,0,0,0.009389127,0,0,0,0,0,0,0,0,0,0.002318303,0,0,0,0,0,0,0,0,0,0,0.004636606,0.006954909,0,16,1.671886409,0.603005558,0.011591515,0.016228121,0.238901124,0.241103512,0.002318303,0.002318303,0,0.002318303,0.011591515,0.020864727,0,0,0.09273212,0,0.013909818,0,0,0,0.002550133,0,0,0,0,0.331865075,0.009389127,0.002318303,0.496232758,0.004636606,0.004636606,0,0.002318303,0.104323635,0.341254202,0,0.018778254,0.487539121,,
PG6_B,PG,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0.009430626,0.285276435,0.157962985,0,0,0.025934221,0,0,0,0,0,0,0,0.414947542,0,0,0,0,0,0,0,0,0.030649534,0.049510786,0,0,0,0,0.009548509,0,0,0,0,0.004715313,0.002593422,0,0,0,0,0,0.002357656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007072969,0,10,1.471963562,0.639265653,0.007072969,0.009430626,0.285276435,0.157962985,0.025934221,0,0,0,0,0.414947542,0,0,0.080160321,0,0.009548509,0,0,0,0.007308735,0,0,0,0.002357656,0,0,0,0.452670046,0.025934221,0.025934221,0,0,0.080160321,0,0,0.0192149,0.514322763,,
PG6_D,PG,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0.013720558,0.116624743,0.118911502,0,0,0.013720558,0,0,0,0,0,0,0,0.249256803,0,0.009261377,0,0,0,0,0,0,0.016121656,0.180654013,0.20580837,0,0,0,0.013949234,0,0,0,0,0.034301395,0.000228676,0,0,0,0,0,0,0,0,0,0,0.00228676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025154356,0,12,1.87937176,0.756314834,0.025154356,0.013720558,0.116624743,0.118911502,0.013720558,0,0,0,0,0.249256803,0.009261377,0,0.402584038,0,0.013949234,0,0,0,0.034530071,0,0,0,0,0,0.00228676,0,0.249256803,0.013720558,0.013720558,0.009261377,0,0.402584038,0.00228676,0,0.048479305,0.711868283,,
PG6_E,PG,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0.012978585,0.151416829,0.38513952,0,0,0,0,0,0,0,0,0,0,0.058403634,0,0,0,0,0,0,0,0,0.047588146,0.056348691,0.246593121,0,0,0,0.004326195,0,0,0,0,0.002163098,0.00043262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034609561,0,9,1.538361929,0.700138686,0.034609561,0.012978585,0.151416829,0.38513952,0,0,0,0,0,0.058403634,0,0,0.350529959,0,0.004326195,0,0,0,0.002595717,0,0,0,0,0,0,0,0.549534934,0,0,0,0,0.350529959,0,0,0.006921912,0.415855505,,
PG6_F,PG,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0.022512382,0.040522287,0.162089149,0,0,0,0,0,0,0,0,0,0,0.108059433,0,0,0,0,0,0,0,0,0.033768573,0.177847816,0.2476362,0,0,0,0.004502476,0,0,0,0,0.002251238,0.0094552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002251238,0,0,0,0,0,0,0,0,0.002251238,0.180099054,0.006753715,10,1.700771914,0.738635857,0.189104007,0.022512382,0.040522287,0.162089149,0,0,0,0,0,0.108059433,0,0,0.459252589,0,0.004502476,0,0,0,0.011706439,0,0,0,0,0,0,0.002251238,0.225123818,0,0,0,0,0.459252589,0,0,0.018460153,0.585772175,,
SC1_54,SC,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.01572857,0.265138748,0.071902033,0.002246939,0,0.022469385,0,0,0.013481631,0,0,0,0,0.042691832,0,0,0,0,0,0,0,0,0.004493877,0,0,0.011234693,0,0,0.020334794,0,0,0.006740816,0,0,0.002246939,0,0,0,0.004493877,0,0,0.357263229,0.119087743,0,0,0.033704078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006740816,0,15,1.812461974,0.669286697,0.006740816,0.01572857,0.265138748,0.071902033,0.022469385,0.002246939,0,0,0.013481631,0.042691832,0,0,0.01572857,0,0.020334794,0,0,0.006740816,0.002246939,0,0,0.004493877,0,0.476350972,0.033704078,0,0.352769352,0.024716324,0.024716324,0,0,0.029210201,0.51005505,0.006740816,0.027075609,0.615773509,,
SC1_62,SC,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.018015989,0.297263822,0.042787974,0.002251999,0,0.063055962,0.038283977,0.004503997,0,0,0,0,0,0.031527981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006868596,0,0,0.013511992,0,0,0,0,0,0,0.006755996,0,0,0.310775814,0.123859926,0,0,0.004503997,0,0,0,0,0,0,0.004503997,0,0,0,0.002251999,0,0,0,0,0,0,0,0,0,0,0.029275982,0,15,1.790645694,0.661230613,0.029275982,0.018015989,0.297263822,0.042787974,0.063055962,0.002251999,0.042787974,0,0,0.031527981,0,0,0,0,0.006868596,0,0,0.013511992,0,0,0,0.006755996,0,0.434635739,0.009007995,0.002251999,0.358067785,0.108095935,0.065307961,0,0,0,0.443643734,0.013511992,0.01587659,0.504560297,,
SC1_63,SC,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.013127667,0.148780221,0.15315611,0,0,0.021879444,0,0,0.002187944,0,0,0,0,0.109397221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013127667,0,0,0,0,0,0.000109397,0,0,0,0.010939722,0,0,0.312876053,0.041570944,0,0,0.150968165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021879444,0,11,1.828007305,0.762338258,0.021879444,0.013127667,0.148780221,0.15315611,0.021879444,0,0,0,0.002187944,0.109397221,0,0,0,0,0.013127667,0,0,0,0.000109397,0,0,0.010939722,0,0.354446997,0.150968165,0,0.315063997,0.021879444,0.021879444,0,0,0.002187944,0.505415162,0,0.024176786,0.641177114,,
SC1_64,SC,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.022075055,0.42384106,0.037527594,0.002207506,0,0.030905077,0,0,0.013245033,0,0,0,0,0.315673289,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0.004415011,0,0,0.039735099,0,0.006622517,0,0,0,0,0,0,0,0.013245033,0,0,0,0.013245033,0,0,0,0,0,0,0.002207506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057395143,0.015452539,13,1.39860151,0.545274512,0.072847682,0.022075055,0.42384106,0.037527594,0.030905077,0.002207506,0,0,0.013245033,0.315673289,0.002207506,0,0,0,0.004415011,0,0,0.039735099,0.006622517,0,0,0,0,0.013245033,0.015452539,0,0.483443709,0.033112583,0.033112583,0.002207506,0,0.013245033,0.028697572,0.039735099,0.011037528,0.410596026,,
SC4_36,SC,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0,0.036027922,0.024769196,0,0,0,0,0,0,0,0,0,0,0.234181491,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0.186894844,0,0.011258726,0,0,0,0,0.006755235,0,0,0,0,0,0,0,0.324251295,0.006755235,0,0,0.164602567,0,0,0,0,0,0,0,0,0.002251745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.672398955,0.697444536,0,0,0.036027922,0.024769196,0,0,0,0.186894844,0,0.234181491,0,0,0.002251745,0,0.011258726,0,0,0,0.006755235,0,0,0,0,0.33100653,0.164602567,0.002251745,0.060797118,0,0,0,0.186894844,0.002251745,0.495609097,0,0.020265706,0.939202882,,
SC4_45,SC,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0.00761035,0.035641806,0.129375951,0,0,0,0,0,0,0,0,0,0,0.197869102,0,0.088787418,0.005073567,0.02283105,0,0,0,0,0.002536783,0.020294267,0.002536783,0,0.012810756,0.053272451,0.00761035,0,0,0,0,0.005073567,0,0.002536783,0.000126839,0,0,0,0,0.271435819,0.010147133,0,0,0.053272451,0,0,0,0,0,0,0,0,0.00761035,0.002536783,0,0,0,0,0,0,0,0,0,0,0,0.06100964,0,20,2.122240135,0.708421161,0.06100964,0.00761035,0.035641806,0.129375951,0,0,0,0.012810756,0,0.197869102,0.116692035,0,0.025367834,0.053272451,0.00761035,0,0,0,0.00761035,0.000126839,0,0,0,0.281582953,0.053272451,0.010147133,0.172628108,0,0,0.116692035,0.012810756,0.025367834,0.334855403,0.053272451,0.025494673,0.766362253,,
SC4_51,SC,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0,0.012013455,0.09370495,0,0,0,0,0,0,0,0,0,0,0.112926478,0,0,0.016818837,0.004805382,0.002402691,0.02402691,0,0,0,0.012013455,0,0,0.122897645,0.043248438,0,0,0,0,0,0.002402691,0,0.002402691,0,0,0,0,0,0.394161461,0.021624219,0,0,0.09370495,0,0,0,0,0,0,0,0,0.004805382,0,0,0,0,0,0,0,0,0,0,0,0,0.036040365,0,16,1.92672116,0.694917766,0.036040365,0,0.012013455,0.09370495,0,0,0,0.122897645,0,0.112926478,0.04805382,0,0.012013455,0.043248438,0,0,0,0,0.004805382,0,0,0,0,0.41578568,0.09370495,0.004805382,0.105718405,0,0,0.04805382,0.122897645,0.012013455,0.50949063,0.043248438,0.009610764,0.85824123,,
SC4_52,SC,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0,0.008634647,0.058283864,0,0,0,0,0,0,0,0,0,0,0.177010254,0,0,0.069185105,0,0,0.004317323,0,0,0,0.004317323,0,0,0.097139773,0.034646519,0,0,0,0,0,0.004317323,0.004317323,0,0,0,0.002158662,0,0,0.308688613,0.05429034,0,0,0.142471668,0,0.028062601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158662,0,15,2.04944442,0.756797056,0.002158662,0,0.008634647,0.058283864,0,0,0,0.097139773,0,0.177010254,0.073502428,0,0.004317323,0.034646519,0,0,0,0,0.008634647,0,0,0.002158662,0,0.362978953,0.170534269,0,0.066918511,0,0,0.073502428,0.097139773,0.004317323,0.533513222,0.034646519,0.010793308,0.930922828,,
SC5_34,SC,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0,0.036334734,0.245259453,0.002270921,0,0.020438288,0,0,0,0,0,0,0,0.061314863,0.004541842,0.015896446,0.002270921,0,0,0.011354604,0,0.004541842,0.011354604,0,0,0,0.063585784,0,0.006926309,0,0,0,0,0,0.000227092,0,0,0,0.004655388,0,0,0.399682071,0.009310776,0,0,0.034177359,0,0.004541842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059043942,0.002270921,19,1.797345299,0.610420291,0.061314863,0,0.036334734,0.245259453,0.020438288,0.002270921,0,0.063585784,0,0.061314863,0.034063813,0.004541842,0.011354604,0,0.006926309,0,0,0,0.000227092,0,0,0.004655388,0,0.408992847,0.038719201,0,0.281594186,0.022709209,0.022709209,0.038605655,0.063585784,0.011354604,0.447712047,0,0.011808788,0.634381742,,
SC5_47,SC,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0.002329916,0.123485555,0.109506058,0,0,0.018639329,0.107176142,0.002329916,0.002329916,0,0,0,0,0.135135135,0,0,0.002329916,0,0,0,0,0,0,0,0,0,0.013979497,0,0.00722274,0,0,0,0,0.004659832,0,0,0,0,0.006989748,0,0,0.23776794,0.007106244,0,0,0.139794967,0,0,0,0.006989748,0,0,0,0,0.004659832,0.006989748,0,0,0,0,0,0,0,0,0,0,0,0.060577819,0,18,2.099263038,0.726295167,0.060577819,0.002329916,0.123485555,0.109506058,0.018639329,0,0.109506058,0.013979497,0.002329916,0.135135135,0.002329916,0,0,0,0.00722274,0,0,0,0.004659832,0,0,0.006989748,0,0.244874185,0.146784716,0.011649581,0.235321528,0.128145387,0.018639329,0.002329916,0.013979497,0.002329916,0.3916589,0,0.030521901,0.575955266,,
SC5_49,SC,10-Dec-07,39426,712,u_con,c_con,u_con.c_con,0,0.016203704,0.138888889,0,0,0,0.018518519,0,0,0,0,0,0,0.164351852,0,0,0,0,0,0,0,0,0.002314815,0.002314815,0,0,0.002314815,0,0.016203704,0,0,0,0,0,0,0,0,0,0,0,0,0.423611111,0.002314815,0,0,0.185185185,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0.025462963,0,12,1.538862486,0.619283822,0.025462963,0,0.016203704,0.138888889,0,0,0.018518519,0.002314815,0,0.164351852,0,0,0.00462963,0,0.016203704,0,0,0,0,0,0,0,0,0.425925926,0.185185185,0.002314815,0.155092593,0.018518519,0,0,0.002314815,0.00462963,0.611111111,0,0.018518519,0.800925926,,
SC5_50,SC,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0,0.041374555,0.1517067,0,0,0.018388691,0.057464659,0,0.002298586,0,0,0,0,0.1011378,0.002298586,0,0.011492932,0,0,0,0,0,0,0.002298586,0,0,0.011492932,0,0.018388691,0,0,0,0,0.006895759,0,0,0,0,0.004597173,0,0,0.399954028,0.006895759,0,0,0.144925871,0,0.002298586,0.002298586,0.002298586,0,0,0,0,0.004597173,0,0,0,0,0,0,0,0,0,0,0,0,0.006895759,0,20,1.918095455,0.640275993,0.006895759,0,0.041374555,0.1517067,0.018388691,0,0.057464659,0.011492932,0.002298586,0.1011378,0.013791518,0,0.002298586,0,0.018388691,0,0,0,0.006895759,0,0,0.004597173,0,0.406849787,0.15182163,0.004597173,0.193081255,0.07585335,0.018388691,0.013791518,0.011492932,0.004597173,0.558671417,0,0.034478796,0.724169636,,
SC6_14,SC,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0.004329004,0.060606061,0.467532468,0,0,0,0,0,0,0,0,0,0,0.235930736,0,0,0,0,0,0,0,0,0.017316017,0.002164502,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0.002164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,0,0,0,0,0,0,0.205627706,0,8,1.01673485,0.488946109,0.205627706,0.004329004,0.060606061,0.467532468,0,0,0,0,0,0.235930736,0,0,0.019480519,0,0,0,0,0,0.002164502,0,0.002164502,0,0,0,0,0.002164502,0.532467532,0,0,0,0,0.019480519,0,0,0.006493506,0.261904762,,
SC6_18,SC,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.002271437,0.109028961,0.270300965,0,0,0.002271437,0,0,0.002271437,0,0,0,0,0.231686542,0,0,0.036342987,0,0,0,0,0,0.052243044,0.031800114,0.113571834,0,0,0,0.004542873,0,0,0,0,0.002271437,0.002839296,0,0,0.002271437,0.002271437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131743328,0.002271437,14,1.79363226,0.679648843,0.134014764,0.002271437,0.109028961,0.270300965,0.002271437,0,0,0,0.002271437,0.231686542,0.036342987,0,0.197614991,0,0.004542873,0,0,0,0.005110733,0,0.002271437,0.002271437,0,0,0,0,0.381601363,0.002271437,0.002271437,0.036342987,0,0.199886428,0,0,0.014196479,0.482112436,,
SC6_21,SC,10-Dec-07,39426,712,u_rem,c_rem,u_rem.c_rem,0.011018983,0.052367445,0.469234126,0,0,0,0,0,0.013091861,0,0,0,0,0.058913376,0,0,0.006545931,0,0,0,0,0,0.048003491,0.026183722,0.196377918,0,0,0,0.017564914,0,0,0,0,0.015273838,0.000327297,0,0,0.008727907,0.002181977,0.002181977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004363954,0,0,0,0,0,0,0,0,0.067641283,0,15,1.607052585,0.5934353,0.067641283,0.011018983,0.052367445,0.469234126,0,0,0,0,0.013091861,0.058913376,0.006545931,0,0.270565132,0,0.017564914,0,0,0,0.015601135,0,0.008727907,0.002181977,0.002181977,0,0,0.004363954,0.532620554,0,0,0.006545931,0,0.283656993,0,0,0.050621863,0.399738163,,
SC6_33,SC,10-Dec-07,39426,712,u_rem,c_con,u_rem.c_con,0,0.087875549,0.15200095,0,0,0,0.228001425,0,0.007125045,0,0,0,0,0.439377746,0,0,0,0,0,0,0,0,0,0,0.00475003,0,0,0,0.002375015,0,0,0,0,0.00475003,0.000118751,0,0,0,0,0,0,0,0,0,0,0.002375015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071250445,0,10,1.341206294,0.582478493,0.071250445,0,0.087875549,0.15200095,0,0,0.228001425,0,0.007125045,0.439377746,0,0,0.00475003,0,0.002375015,0,0,0,0.00486878,0,0,0,0,0,0.002375015,0,0.239876499,0.228001425,0,0,0,0.011875074,0.002375015,0,0.007243795,0.46087163,,
SC7_2,SC,10-Dec-07,39426,712,u_con,c_rem,u_con.c_rem,0.014314684,0.155195038,0.045329834,0,0,0,0,0,0.009543123,0,0,0,0,0.233806513,0,0,0.002385781,0,0,0,0,0,0.014314684,0.002385781,0,0,0.071573422,0,0.009662412,0,0,0,0,0.085888107,0.00250507,0,0,0.023857807,0.007157342,0,0,0.004771561,0,0,0,0.250506978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059644519,0.004771561,15,1.938850955,0.715958277,0.06441608,0.014314684,0.155195038,0.045329834,0,0,0,0.071573422,0.009543123,0.233806513,0.002385781,0,0.016700465,0,0.009662412,0,0,0,0.088393177,0,0.023857807,0.007157342,0,0.004771561,0.250506978,0,0.214839556,0,0,0.002385781,0.071573422,0.026243588,0.25527854,0,0.129070738,0.718358583,,
