"","quadrat","transect","site","year","era","real.date","comm.date","urch","chit","treat","removals","bare_rock","encrusting_coralline_algae","encrusting_non_calcified_algae","red_foliose_algae","Opuntiella_californica","red_filamentous_algae","Agarum_fimbriatum","brown_foliose_algae","Diapoeroecia_californica","Crisia_spp","Heteropora_pacifica","Phidolopora_pacifica","bryozoan_erect","Haliclona_spp1","Antho_lambei","Haliclona_spp2","sponge_other","Sycon_spp","Schizoporella_japonica","bryozoan_encrusting","Eurystomella_bilabiata","Dendrobeania_lichenoides","hydroid_other","Epizoanthus_scotinus","Balanophyllia_elegans","Metridium_spp","Gersemia_rubiformis","Dodecaceria_concharum","Dodecaceria_fewkesii","tube_calcareous","Pseudochitinopoma_occidentalis","Vermetus_compactus","Balanus_crenatus","Psolus_chitinoides","Terebratalia_transversa","Chlamys_hastata","Pododesmus_macrochisma","Metandrocarpa_taylori","Pycnoclavella_stanleyi","Perophora_annectans","Clavelina_huntsmani","Didemnum_carnulentum","Distaplia_occidentalis","Aplidium_solidum","tunicate_clonal_other","Boltenia_villosa","Chelyosoma_spp","Corella_spp","Cnemidocarpa_finmarkiensis","Halocynthia_igaboja","Styela_spp","Ascida_paratropa","tunicate_solitary_other","invert_other","other","hydro_bryo_complex","fuzz","shell_debris","rubble"
"218","SC5_34","SC5","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_con","u_con.c_con","yes",0.004557885,0.041932543,0.237010027,0,0,0.004557885,0.050136737,0,0,0,0,0,0.000455789,0.036463081,0.000455789,0,0.045578851,0,0,0.018231541,0,0,0.018459435,0,0.005469462,0,0,0,0,0,0.009799453,0,0,0,0.005469462,0,0,0.264357338,0.063810392,0,0,0.028258888,0,0,0,0.018459435,0,0,0,0.000455789,0,0,0.004557885,0,0,0.00911577,0.132178669,0.000227894,0
"219","SC5_47","SC5","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_rem","u_con.c_rem","yes",0.02991453,0.119183286,0.19017094,0,0,0.038461538,0.052231719,0,0,0,0,0,0.004748338,0,0,0,0.009734093,0,0.004748338,0.010208927,0,0,0,0,0.015194682,0,0,0,0,0.004985755,0,0,0.004748338,0,0.009496676,0,0,0.067188984,0.023979107,0,0,0.095916429,0.024216524,0.019230769,0,0.000237417,0.004748338,0,0,0,0,0,0,0,0,0.014245014,0.256410256,0,0
"220","SC5_49","SC5","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_con","u_con.c_con","yes",0.027828887,0.033118675,0.225390984,0,0,0.018629255,0.06899724,0,0,0,0,0,0.000229991,0,0,0,0.009199632,0,0.009199632,0.023459062,0,0,0,0,0.001149954,0,0,0,0,0,0.000919963,0,0,0.004599816,0.004599816,0,0.004599816,0.26724931,0.023229071,0,0,0.079116835,0,0,0,0.004599816,0,0.004599816,0.000229991,0,0,0,0,0,0,0.009429623,0.179622815,0,0
"221","SC5_50","SC5","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_rem","u_con.c_rem","yes",0.008579201,0.046243984,0.163214062,0,0,0.012973425,0.083699519,0,0.004184976,0,0,0,0,0,0,0,0.063193137,0,0.025109856,0.008369952,0,0,0.004184976,0,0.012764177,0,0,0,0,0.02092488,0,0,0,0,0.016739904,0,0.025109856,0.200878845,0.080142289,0,0,0.051265955,0.000209249,0.008369952,0,0.004394225,0.004184976,0,0,0,0,0,0,0,0.000209249,0,0.15484411,0.000209249,0
"222","SC6_14","SC6","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_con","u_rem.c_con","yes",0.05255614,0.091495461,0.43956044,0,0,0.004777831,0.05255614,0,0.000238892,0,0,0,0.004777831,0,0,0,0,0,0.019111323,0.030100334,0.014333493,0,0,0,0,0,0,0,0,0.000238892,0.00621118,0,0,0.019827998,0,0,0.000477783,0,0,0,0,0,0,0,0,0,0.005016722,0,0,0,0,0,0,0,0,0,0.253225036,0,0.005494505
"223","SC6_18","SC6","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_rem","u_rem.c_rem","yes",0.016029923,0.10686615,0.261822068,0.005343308,0,0.06411969,0,0,0.005343308,0,0,0,0,0.032059845,0,0,0.032059845,0,0.048089768,0.02137323,0.10686615,0,0,0,0.000267165,0,0,0,0,0.02137323,0.000534331,0,0,0.016029923,0.005343308,0,0,0.005343308,0,0,0,0.005343308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133582688,0.112209458,0,0
"224","SC6_21","SC6","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_rem","u_rem.c_rem","yes",0.01375989,0.096319229,0.096319229,0,0,0,0,0,0.048159615,0,0,0,0,0.006879945,0,0,0.006879945,0,0,0.020639835,0.343997248,0,0,0,0.022015824,0,0,0,0,0.05503956,0.028551772,0,0,0.034399725,0.034399725,0.01375989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06879945,0.110079119,0,0
"225","SC6_33","SC6","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_con","u_rem.c_con","yes",0.015091539,0.144235527,0.21301336,0.034636319,0,0,0.089312222,0,0.00544285,0,0,0,0,0,0,0,0.004948046,0,0.000247402,0.035625928,0.054428501,0,0,0,0,0,0,0,0,0.034883721,0.01632855,0,0,0.000247402,0.029935675,0.004948046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014844137,0,0.029688273,0.267194458,0.004948046,0
"226","SC7_2","SC7","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_rem","u_con.c_rem","yes",0.008624407,0.172919362,0.073954291,0.008624407,0,0,0,0,0.017248814,0,0,0,0,0,0,0,0,0,0,0.056489866,0.030401035,0,0.004312204,0,0.013799051,0,0,0,0,0.064898663,0.00021561,0.004527814,0,0.017248814,0.004743424,0.004312204,0,0,0,0,0,0.116645106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396722725,0,0.004312204
"227","SC7_3","SC7","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_con","u_con.c_con","yes",0,0.232108317,0.237185687,0,0,0,0,0,0.043520309,0,0,0,0,0,0,0,0.02417795,0,0,0.072775629,0.043520309,0,0,0,0.019584139,0,0,0,0,0.043762089,0.005560928,0,0,0.00483559,0,0,0,0.040135397,0,0,0,0.087765957,0,0,0,0,0,0,0.00967118,0,0,0,0,0,0,0,0.135396518,0,0
"228","SC7_4","SC7","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_rem","u_con.c_rem","yes",0.004541326,0.317892825,0.12284287,0,0,0.004768392,0,0,0.014078111,0,0,0,0,0,0,0.009309718,0.009082652,0,0.004541326,0.019073569,0.004541326,0,0,0,0.014986376,0,0,0,0,0.050635786,0.005222525,0,0,0,0.009082652,0,0,0.000227066,0,0,0,0.104904632,0,0,0,0,0.004541326,0,0,0,0,0,0,0,0,0,0.29972752,0,0
"229","SC7_5","SC7","SC",2010,"Modern.R","3/22/10","3/22/10","u_con","c_con","u_con.c_con","yes",0.00023015,0.248791715,0.101265823,0,0,0,0,0.004602992,0.101495972,0,0,0,0,0,0,0,0.009205984,0,0.013808976,0.055926352,0.027848101,0,0,0,0.009436133,0,0,0,0,0.07456847,0.024626007,0,0,0,0.018642117,0.004602992,0,0,0,0,0,0.023475259,0.004833142,0,0,0.009436133,0,0,0.004602992,0,0,0,0.00023015,0.004602992,0,0,0.257767549,0,0
"230","SC8_37","SC8","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_con","u_rem.c_con","yes",0,0.020677628,0.059790732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979073,0,0,0.000498256,0,0,0,0,0,0.722720479,0.004982561,0.000249128,0,0,0,0,0,0,0.004982561,0,0,0,0,0,0,0.065520678,0,0,0.014947683,0,0,0,0,0,0,0,0,0,0,0,0.099651221,0,0
"231","SC8_38","SC8","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_rem","u_rem.c_rem","yes",0.010735373,0.021470746,0.150295223,0,0,0,0,0,0,0,0,0,0,0,0.021470746,0,0.010735373,0,0,0.069779925,0,0,0,0,0.048845947,0.032206119,0,0,0,0.010735373,0.000805153,0.053676865,0,0.021470746,0.011003757,0,0,0.279119699,0,0,0,0.198604402,0,0,0.042941492,0,0,0,0.01610306,0,0,0,0,0,0,0,0,0,0
"232","SC8_39","SC8","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_con","u_rem.c_con","yes",0.022366361,0.241556699,0.05390293,0,0.004473272,0.049205994,0,0,0,0,0,0,0.000223664,0,0,0,0.031536569,0,0,0.027063297,0,0,0,0,0,0.206217848,0,0.044732722,0,0.004696936,0.000223664,0.004473272,0.000447327,0,0,0,0,0,0,0,0,0.031312905,0.000223664,0,0,0,0,0,0.004473272,0,0,0,0,0,0,0,0.228136882,0.044732722,0
"233","SC8_40","SC8","SC",2010,"Modern.R","3/22/10","3/22/10","u_rem","c_rem","u_rem.c_rem","yes",0.005260389,0.005260389,0.084166228,0,0,0,0,0,0,0,0,0,0,0,0.057864282,0.010520779,0.047343503,0,0.010520779,0.026301946,0,0,0,0,0,0.058390321,0.036822725,0,0,0.015781168,0,0,0,0.021041557,0.015781168,0,0,0,0,0,0,0.462914256,0,0,0.010520778,0,0,0,0.005260389,0,0,0,0,0,0,0.005260389,0.105207785,0,0.015781168
"234","SC1_54","SC1","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0.00395335,0.118995849,0.107333465,0,0,0.099031429,0,0,0.00395335,0,0,0,0,0,0,0,0.007906701,0,0,0.000197668,0,0,0,0,0.032615141,0,0,0.027673453,0,0.000395335,0.000197668,0,0,0,0.000197668,0,0,0.162087369,0.241352046,0,0,0.126704882,0,0,0,0,0,0.000197668,0,0,0,0,0,0,0,0,0.067206958,0,0
"235","SC1_62","SC1","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0.009891435,0.213268999,0.111218335,0.00482509,0,0.188178528,0,0,0.005066345,0,0,0,0.005066345,0,0,0,0.015199035,0,0,0,0,0,0,0,0.010373945,0,0,0.014475271,0,0.009650181,0.000241255,0,0,0,0.00482509,0,0,0.082509047,0.159951749,0,0,0.073100121,0,0,0,0.00482509,0.00482509,0,0,0,0,0,0,0,0,0.019300362,0.063208685,0,0
"236","SC1_63","SC1","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0.000255232,0.087034201,0.091883614,0.015313936,0,0.092649311,0.005104645,0,0.01020929,0,0,0,0,0.00561511,0,0,0.005104645,0,0,0.005104645,0,0,0,0,0.006636039,0,0,0,0,0,0,0,0,0,0.005104645,0,0,0.163859112,0.255487494,0,0,0.204696274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045941807,0,0
"237","SC1_64","SC1","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0.000260892,0.15183929,0.02087138,0,0.031567962,0.282285416,0,0,0.021132272,0,0,0,0,0,0,0.005217845,0,0,0,0,0,0,0,0,0.000260892,0,0,0.015914427,0,0.00573963,0.000260892,0,0,0,0,0.005217845,0,0,0,0,0,0.083746413,0,0,0,0,0,0,0,0,0,0,0.01043569,0,0.01043569,0.04174276,0.313070702,0,0
"238","SC4_36","SC4","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0,0.052942567,0.113448357,0,0,0.000236351,0,0,0,0,0,0,0,0,0,0,0.042543134,0.005199716,0,0.000945403,0,0,0,0,0.005908769,0,0,0,0,0.024107776,0.000709052,0,0,0.004727015,0.000236351,0,0,0.170172536,0.076577641,0,0,0.095012999,0.000236351,0.004727015,0,0,0,0.004963366,0,0,0,0,0,0,0,0.160718506,0.236350745,0,0.000236351
"239","SC4_45","SC4","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0,0.02744923,0.125195269,0,0,0.004463289,0,0,0,0,0,0,0,0,0,0,0.062486052,0,0,0.018299487,0,0,0,0.044856059,0.000669493,0,0,0,0,0.022316447,0.004686454,0,0,0,0.000223164,0,0,0.303503682,0.156438295,0,0,0.06337871,0.000669493,0,0,0.031466191,0,0,0,0,0,0,0,0,0,0.017853158,0.116045526,0,0
"240","SC4_51","SC4","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0.004144219,0.009324492,0.153336096,0,0,0,0,0,0,0,0,0,0,0.008288438,0,0,0.045793618,0,0.004144219,0.017198508,0,0,0,0.030045586,0.000207211,0.00435143,0,0,0,0.025072524,0.004558641,0,0,0,0,0,0.004144219,0.447575632,0.037297969,0,0,0.033568172,0.000414422,0,0,0.00870286,0,0,0.008288438,0,0,0,0.004144219,0,0,0.004144219,0.128677994,0.004144219,0.012432656
"241","SC4_52","SC4","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0,0.029253112,0.120539419,0,0,0,0,0,0,0,0,0,0.000414938,0,0,0,0.054149378,0,0.004356846,0.008298755,0,0,0,0.041908714,0,0,0,0,0,0.01659751,0,0,0.004149378,0.004356846,0.000207469,0,0,0.257261411,0.067219917,0,0,0.059128631,0,0,0,0.004149378,0.004149378,0,0,0,0,0.054149378,0,0,0,0,0.265560166,0,0.004149378
"242","SC5_34","SC5","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0.00414336,0.038118914,0.153511498,0,0,0.021545473,0.024860162,0,0,0,0,0,0,0.041433603,0,0,0.037290242,0.029003522,0.000207168,0.008286721,0,0,0.004350528,0,0.004972032,0,0,0,0,0.00414336,0.008493889,0,0,0,0.013258753,0,0,0.203024653,0.157862026,0,0,0.009115393,0,0,0,0.012637249,0.00414336,0.00414336,0,0,0,0,0.00414336,0,0,0.024860162,0.186451212,0,0
"243","SC5_47","SC5","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0.013407108,0.094275378,0.093849755,0,0,0.085337306,0.076612045,0,0,0,0,0,0,0,0,0,0.004469036,0,0.004256225,0.000212811,0,0,0.004256225,0,0.01723771,0,0,0,0,0.004681847,0.000212811,0,0,0,0.004256225,0,0,0.047456906,0.034049798,0,0,0.144711641,0.042562247,0.029793573,0,0.000212811,0.004469036,0,0,0,0,0,0,0,0,0.059587146,0.23409236,0,0
"244","SC5_49","SC5","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0.009717943,0.015169471,0.218061152,0,0,0.062100024,0.047404598,0,0,0,0,0,0,0,0,0,0,0,0.005214506,0.014932448,0,0,0.033183219,0,0.001422138,0,0,0,0,0,0.006162598,0,0,0.00474046,0,0,0.00474046,0.199099313,0.034368334,0,0,0.095757288,0.000711069,0,0,0,0,0.000237023,0.000237023,0,0,0,0,0,0,0.066366438,0.180374496,0,0
"245","SC5_50","SC5","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0.009074812,0.030987162,0.128596724,0,0,0.026781762,0.039840637,0,0.004426737,0,0,0,0,0,0,0,0.008853475,0,0,0.000442674,0,0,0,0,0.013944223,0,0,0,0,0.008853475,0,0,0,0,0.004648074,0,0,0.132802125,0.129039398,0,0,0.049800797,0.000221337,0.004426737,0,0.004426737,0,0,0,0,0,0,0,0,0,0.05312085,0.349712262,0,0
"246","SC6_14","SC6","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0.040723982,0.096028155,0.33685269,0,0,0.005027652,0.2413273,0,0.000251383,0,0,0,0,0,0,0,0.000251383,0,0.016088487,0.03092006,0.010055304,0,0,0,0,0,0,0,0,0.005027652,0.000754148,0,0,0.010055304,0,0,0,0,0,0,0,0,0,0,0,0,0.005027652,0,0,0,0,0,0,0,0,0,0.201357466,0.000251383,0
"247","SC6_18","SC6","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0.017889088,0.095706619,0.30411449,0.011926058,0,0.07751938,0,0,0.005963029,0,0,0,0,0.018187239,0,0,0.036076327,0,0.048002385,0.042039356,0.16726297,0,0,0,0.000298151,0,0,0,0,0.000298151,0.007453787,0,0,0.005963029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005963029,0,0,0.15503876,0.000298151,0
"248","SC6_21","SC6","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0.004922471,0.079990155,0.324883091,0,0,0.004922471,0,0,0.030027074,0,0,0,0,0,0,0,0.009844942,0,0.010337189,0.025104603,0.295594388,0,0,0,0.010583313,0,0,0,0,0.019936008,0.031011568,0,0,0.019689884,0.024612355,0,0.004922471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103618016,0,0
"249","SC6_33","SC6","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0,0.131032927,0.216508796,0.0135318,0.0180424,0.027063599,0.063148399,0,0.0135318,0,0,0,0,0,0,0,0,0,0,0.027514659,0.022553,0,0.0045106,0,0,0.00022553,0,0,0,0.027514659,0.01488498,0,0,0.00022553,0.01826793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135318,0,0.0135318,0.369869193,0.0045106,0
"250","SC7_2","SC7","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0,0.163764602,0.084417016,0,0,0.008816399,0,0,0.017632797,0,0,0,0,0,0,0,0,0,0.004408199,0.035926824,0.026449196,0,0,0,0.013885828,0.00066123,0,0,0,0.06171479,0.004408199,0,0,0.022040996,0,0.004408199,0,0,0,0,0,0.088604805,0,0,0,0.004408199,0,0,0,0,0,0,0,0,0,0,0.449636324,0,0.008816399
"251","SC7_3","SC7","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0,0.199306759,0.229852686,0,0,0,0,0,0.030329289,0,0,0,0,0,0,0,0.004332756,0,0,0.08687175,0.060875217,0,0,0,0.021663778,0,0,0,0,0.030979203,0.01364818,0,0,0.004549393,0,0,0,0.06542461,0,0,0,0.087521664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164644714,0,0
"252","SC7_4","SC7","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_rem","u_con.c_rem","no",0,0.290574215,0.108559047,0,0,0.017334778,0,0,0.004767064,0,0,0,0,0,0,0.013001083,0.004333694,0,0.000866739,0.000866739,0.004333694,0,0,0,0.014301192,0,0,0,0,0.039869989,0.006500542,0,0,0,0.004550379,0,0,0,0,0,0,0.100108342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390032503,0,0
"253","SC7_5","SC7","SC",2010,"Modern.R","6/2/10","6/2/10","u_con","c_con","u_con.c_con","no",0,0.190305585,0.105374078,0,0,0.000210748,0,0,0.080295047,0,0,0,0,0,0,0,0.004214963,0,0.004214963,0.013066386,0.016859852,0,0,0,0.008851423,0,0,0,0,0.055216017,0.002528978,0,0,0,0.008429926,0,0,0,0,0,0,0.017070601,0,0,0,0,0,0,0.004214963,0,0,0,0.000210748,0,0,0,0.488935722,0,0
"254","SC8_37","SC8","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0.000232937,0.070812951,0.028185418,0,0,0.009317494,0,0,0,0,0,0,0,0,0,0,0.009317494,0,0,0.004891684,0,0,0,0,0,0.54553925,0.000232937,0.042161659,0,0.000232937,0,0,0,0,0.004658747,0,0,0,0,0,0,0.121127417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163289075,0,0
"255","SC8_38","SC8","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0.0131324,0.044133477,0.241119483,0,0,0,0,0,0,0,0,0,0,0,0.004305705,0,0.004305705,0,0.004305705,0.034660926,0,0,0,0,0.034660926,0.009257266,0,0,0,0,0.001076426,0.021959096,0,0.012917115,0.000215285,0,0.00452099,0.241119483,0,0,0,0.159741658,0,0,0.047362756,0.004305705,0,0,0.008826695,0,0,0,0,0.00861141,0,0,0.086544672,0.004305705,0.00861141
"256","SC8_39","SC8","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_con","u_rem.c_con","no",0.004822763,0.202797203,0.057873161,0,0.072341452,0.067759826,0,0,0,0,0,0,0,0,0,0,0.009886665,0,0,0.004822763,0,0,0,0,0,0.202797202,0,0.053050398,0,0,0,0,0.000241138,0,0,0,0,0,0,0,0,0.014950567,0.004822763,0,0,0,0,0.009645527,0.004822763,0,0,0,0,0,0,0,0.241138172,0.048227634,0
"257","SC8_40","SC8","SC",2010,"Modern.R","6/2/10","6/2/10","u_rem","c_rem","u_rem.c_rem","no",0,0.014566642,0.087885409,0,0,0,0,0,0,0,0,0,0,0,0.043699927,0.01942219,0.020150522,0,0,0.01942219,0,0,0,0,0,0.030347172,0.029376062,0,0,0.00558388,0,0,0,0.029376062,0.014566642,0,0,0.005098325,0,0,0,0.475843651,0.004855547,0,0.01942219,0,0,0.000242777,0.005098325,0,0,0,0,0.019664967,0,0,0.155377519,0,0
"258","SC1_54","SC1","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.00395335,0.118995849,0.107333465,0,0,0.099031429,0,0,0.00395335,0,0,0,0,0,0,0,0.007906701,0,0,0.000197668,0,0,0,0,0.032615141,0,0,0.027673453,0,0.000395335,0.000197668,0,0,0,0.000197668,0,0,0.162087369,0.241352046,0,0,0.126704882,0,0,0,0,0,0.000197668,0,0,0,0,0,0,0,0,0.067206958,0,0
"259","SC1_62","SC1","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0.00974026,0.166975881,0.037105751,0,0,0.185528757,0,0,0,0,0,0,0,0,0,0,0.004638219,0,0,0.000463822,0,0,0.060296846,0,0.00974026,0,0,0.009276438,0,0.009276438,0.000231911,0,0,0,0.004638219,0,0,0.107142857,0.166975881,0,0,0.116651206,0,0,0,0.004638219,0,0,0,0,0,0,0,0,0,0,0.106679035,0,0
"260","SC1_63","SC1","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.003973773,0.040135108,0.051857739,0,0,0.071527916,0.007947546,0,0.003973773,0,0,0,0,0,0,0,0,0,0,0.003973773,0,0,0.015895092,0,0.004569839,0,0,0,0,0,0,0,0.000198689,0,0.000198689,0,0,0.088217763,0.31015299,0,0,0.309954302,0,0,0,0,0,0.007947546,0,0,0,0,0,0,0,0,0.079475462,0,0
"261","SC1_64","SC1","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0.008666244,0.169308814,0.025364616,0,0,0.186007187,0,0,0.030014796,0,0,0,0,0,0,0,0.008454872,0,0.000211372,0.004227436,0,0,0,0,0.000211372,0,0,0.016909744,0,0.008454872,0,0,0,0,0.000211372,0,0,0,0,0,0,0.106108645,0,0,0,0.000211372,0,0.000211372,0,0,0,0,0.004227436,0,0,0,0.431198478,0,0
"262","SC4_36","SC4","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0,0.030963058,0.0256246,0,0,0.004484305,0,0,0,0,0,0,0.004270767,0.004270767,0,0,0.004484305,0.0128123,0.000213538,0.004484305,0,0,0.017083066,0,0.009609225,0.00896861,0,0,0,0.0128123,0,0,0,0,0,0,0,0.209267564,0.11125347,0,0,0.115737775,0.004484305,0,0.004270767,0.000213538,0,0.038436899,0,0,0,0,0,0.021567371,0,0.158231903,0.196455264,0,0
"263","SC4_45","SC4","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0.01584462,0.02708919,0.062356248,0,0,0.005111168,0,0,0,0,0,0,0,0.005111168,0,0,0.071811909,0,0.005366726,0.056733964,0,0,0,0.041656018,0.005622285,0.000255558,0,0,0,0.025811398,0.000766675,0.005111168,0,0,0,0,0,0.235113723,0.102734475,0,0,0.071811909,0.000511117,0,0,0.036289292,0,0,0,0,0,0,0,0,0,0.030667007,0.19422438,0,0
"264","SC4_51","SC4","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0,0.004828696,0.083237526,0,0,0,0,0,0,0,0,0,0.014945965,0.036790067,0,0,0.018395033,0,0,0.051046218,0,0,0,0.042078639,0,0.000229938,0,0,0,0.010117268,0.00114969,0,0.004828696,0,0,0,0.004598758,0.349505633,0.101172683,0,0,0.073580133,0.010117268,0,0,0.022993792,0,0.013796275,0.013796275,0,0,0,0,0.004598758,0,0.009197517,0.124166475,0.004828696,0
"265","SC4_52","SC4","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0,0.036217304,0.107981221,0,0,0,0,0,0,0,0,0,0.004694836,0,0,0,0.040688576,0.004471272,0,0.017885088,0,0,0,0.044936284,0,0,0,0,0,0.013860943,0.000223564,0.000447127,0.004471272,0.000223564,0.000223564,0,0,0.206125643,0.041135703,0,0,0.130561145,0.005365526,0,0,0.004694836,0,0.03599374,0,0,0.004471272,0,0,0,0,0.111781802,0.178850883,0.004694836,0
"266","SC5_34","SC5","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0,0.038832667,0.198399623,0,0,0.019298659,0.037655919,0,0,0,0,0,0,0.033419628,0,0,0.00941398,0.037655919,0.00941398,0.037891269,0,0,0.00470699,0,0.015062368,0.000470699,0,0,0,0,0.010120028,0,0,0,0.019298659,0,0,0.155330666,0.108260767,0,0,0.010355378,0.000235349,0,0,0.00941398,0,0,0,0,0,0,0.00470699,0,0,0,0.240056484,0,0
"267","SC5_47","SC5","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0,0.019470229,0.031922119,0.018111841,0,0.149422685,0.126782884,0,0,0,0,0,0.004754358,0,0,0,0.000226398,0,0.000226398,0.00905592,0,0,0.00452796,0,0.018564637,0,0,0,0,0.004754358,0,0,0,0,0,0,0,0.091011999,0.027394159,0,0,0.262621689,0,0.009282318,0,0,0,0.00905592,0,0,0,0,0,0,0,0.058863482,0.149422685,0,0.00452796
"268","SC5_49","SC5","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0.005099439,0.011218766,0.072412035,0,0,0.040795512,0.112697603,0,0,0,0,0,0,0,0,0,0,0,0,0.03136155,0,0,0,0,0.001529832,0,0,0,0,0.010198878,0,0,0,0.005099439,0,0,0,0.127485977,0.076491586,0,0,0.224630291,0.005354411,0,0,0.005354411,0,0.005099439,0.005099439,0,0,0,0,0,0,0.112187659,0.147883733,0,0
"269","SC5_50","SC5","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0.00049249,0.010588525,0.078798326,0,0,0.06919478,0.019945826,0,0.004924895,0,0,0,0.000246245,0,0,0,0.004924895,0,0,0.014774686,0,0,0,0,0.019945826,0.000738734,0,0,0,0.010096035,0,0,0,0,0.010096035,0,0,0.128539769,0.098990396,0,0,0.162767791,0.000246245,0.000246245,0,0,0,0,0,0,0,0,0,0.009849791,0,0.187146023,0.162521546,0.004924895,0
"270","SC6_14","SC6","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0.01882796,0.076017887,0.348317251,0,0,0.037655919,0.287126383,0,0.023534949,0,0,0,0,0,0,0,0,0,0.01412097,0.084961167,0.014356319,0,0,0,0,0,0,0,0,0,0.005413038,0,0,0,0.000235349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089432808,0,0
