"","id","site","transect","code","length","comment","sppR.comp","real.date","comm.date","season","surveyor","urch","removals"
"260",260,"SC","SC8","CFO",7,NA,1,2008-03-27,2008-03-27,"spring","KT","u_rem","no"
"261",261,"SC","SC8","TCAn",6,NA,1,2008-03-27,2008-03-27,"spring","KT","u_rem","no"
"262",262,"SC","SC8","PCA",32,NA,1,2008-03-27,2008-03-27,"spring","KT","u_rem","no"
"263",263,"ON","ON0","SFR",15,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"264",264,"ON","ON0","PCA",41,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"265",265,"ON","ON0","PCA",37,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"266",266,"ON","ON0","PCA",31,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"267",267,"ON","ON0","PCA",33,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"268",268,"ON","ON0","PCA",35,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"269",269,"ON","ON0","PHE",60,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"270",270,"ON","ON1","SFR",8,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"271",271,"ON","ON1","PCA",34,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"272",272,"ON","ON1","PCA",38,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"273",273,"ON","ON1","PCA",39,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"274",274,"ON","ON1","PCA",39,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"275",275,"ON","ON1","SAC",4,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"276",276,"ON","ON1","SAC",3,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"277",277,"ON","ON1","CST",16,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"278",278,"ON","ON1","Aca",3,"luteo?",1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"279",279,"ON","ON2","SFR",7,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"280",280,"ON","ON2","SFR",5,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"281",281,"ON","ON2","SFR",10,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"282",282,"ON","ON2","SFR",7,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"283",283,"ON","ON2","SFR",5,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"284",284,"ON","ON2","SFR",4,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"285",285,"ON","ON2","SFR",6,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"286",286,"ON","ON2","SFR",13,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"287",287,"ON","ON2","SFR",2,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"288",288,"ON","ON2","SAC",2,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"289",289,"ON","ON2","hermit",3,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"290",290,"ON","ON2","RNI",8,"black eye goby",1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"291",291,"ON","ON2","Hen",10,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"292",292,"ON","ON3","SFR",8,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"293",293,"ON","ON3","SFR",6,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"294",294,"ON","ON3","SFR",18,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"295",295,"ON","ON3","JZO",4,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"296",296,"ON","ON3","PHE",43,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"297",297,"ON","ON4","SFR",13,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"298",298,"ON","ON4","Aca",3,"luteo?",1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"299",299,"ON","ON4","Hen",9,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"300",300,"ON","ON4","SCR",20,"?",1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"301",301,"ON","ON4","WNEM",0.01,"no size",1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"302",302,"ON","ON4","WNEM",0.01,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"303",303,"ON","ON4","WNEM",0.01,NA,1,2008-07-26,2008-07-27,"summer","KT","u_con","no"
"304",304,"ON","ON5","PCA",42,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"305",305,"ON","ON5","Ton",4,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"306",306,"ON","ON5","TCAn",7,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"307",307,"ON","ON5","WNEM",0.01,"no size",1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"308",308,"ON","ON5","WNEM",0.01,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"309",309,"ON","ON5","WNEM",0.01,NA,1,2008-07-26,2008-07-27,"summer","KT","u_rem","no"
"310",310,"PG","PG1","DIM",32,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"311",311,"PG","PG1","PGR",6,"Pugettia gracilis",1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"312",312,"PG","PG1","JZO",5,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"313",313,"PG","PG2","TCAn",7,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"314",314,"PG","PG2","TCAn",7,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"315",315,"PG","PG2","Hen",8,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"316",316,"PG","PG2","Hen",9,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"317",317,"PG","PG2","JZO",5,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"318",318,"PG","PG3","TCAn",7,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"319",319,"PG","PG3","TCAn",5,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"320",320,"PG","PG3","TCAn",8,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"321",321,"PG","PG3","TCAn",7,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"322",322,"PG","PG3","COR",3,"Cancer oregonensis",1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"323",323,"PG","PG3","PCA",23,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_con","no"
"324",324,"PG","PG4","SFR",17,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"325",325,"PG","PG4","OKO",57,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"326",326,"PG","PG4","JZO",5,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"327",327,"PG","PG4","SAC",6,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"328",328,"PG","PG4","SAC",4,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"329",329,"PG","PG4","SAC",4,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"330",330,"PG","PG4","SAC",3,NA,1,2008-07-27,2008-07-27,"summer","KBS","u_rem","no"
"331",331,"PG","PG5","SFR",18,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"332",332,"PG","PG5","SFR",15,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"333",333,"PG","PG5","SFR",18,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"334",334,"PG","PG5","SFR",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"335",335,"PG","PG5","SFR",17,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"336",336,"PG","PG5","SFR",14,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"337",337,"PG","PG5","SAC",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"338",338,"PG","PG5","SAC",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"339",339,"PG","PG5","SAC",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"340",340,"PG","PG5","CST",21,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"341",341,"PG","PG5","JZO",4,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"342",342,"PG","PG5","JZO",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"343",343,"PG","PG5","JZO",4,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"344",344,"PG","PG5","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"345",345,"PG","PG5","TCAn",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"346",346,"PG","PG6","WNEM",0.01,"no size",1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"347",347,"PG","PG6","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"348",348,"PG","PG6","SFR",16,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"349",349,"PG","PG6","SFR",15,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"350",350,"PG","PG6","SFR",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"351",351,"PG","PG6","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"352",352,"PG","PG6","TCAn",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"353",353,"PG","PG6","TCAn",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"354",354,"PG","PG6","TCAn",10,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"355",355,"PG","PG6","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"356",356,"PG","PG6","CFO",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"357",357,"PG","PG6","PCA",30,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"358",358,"PG","PG6","WNEM",0.01,"no size",1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"359",359,"PG","PG6","WNEM",0.01,"no size",1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"360",360,"PG","PG6","WNEM",0.01,"no size",1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"361",361,"PG","PG6","WNEM",0.01,"no size",1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"362",362,"SC","SC1","SFR",13,NA,1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"363",363,"SC","SC1","SFR",14,NA,1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"364",364,"SC","SC1","JZO",6,NA,1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"365",365,"SC","SC1","Aca",3,NA,1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"366",366,"SC","SC1","PPA",5,NA,1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"367",367,"SC","SC1","WNEM",0.01,"white nudibranch egg mass; count",1,2008-07-31,2008-07-27,"summer","KBS","u_rem","no"
"368",368,"SC","SC4","JZO",4,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"369",369,"SC","SC4","FOR",11,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"370",370,"SC","SC4","FOR",9,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"371",371,"SC","SC4","FOR",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"372",372,"SC","SC4","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"373",373,"SC","SC4","TCAn",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"374",374,"SC","SC4","LMA",17,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"375",375,"SC","SC4","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"376",376,"SC","SC4","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"377",377,"SC","SC4","FORem",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"378",378,"SC","SC4","FORem",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"379",379,"SC","SC4","FORem",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"380",380,"SC","SC5","JZO",4,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"381",381,"SC","SC5","JZO",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"382",382,"SC","SC5","Hen",15,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"383",383,"SC","SC5","Hen",10,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"384",384,"SC","SC5","Hen",13,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"385",385,"SC","SC5","DIM",33,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"386",386,"SC","SC5","PCA",37,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"387",387,"SC","SC5","PCA",28,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"388",388,"SC","SC5","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"389",389,"SC","SC5","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"390",390,"SC","SC5","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"391",391,"SC","SC5","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"392",392,"SC","SC5","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"393",393,"SC","SC6","SFR",18,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"394",394,"SC","SC6","SFR",17,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"395",395,"SC","SC6","SFR",16,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"396",396,"SC","SC6","SFR",17,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"397",397,"SC","SC6","SEM",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"398",398,"SC","SC6","SEM",11,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"399",399,"SC","SC6","SEM",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"400",400,"SC","SC6","CST",17,"?",1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"401",401,"SC","SC6","CLU",3,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"402",402,"SC","SC6","CLU",3,"Cadlina luteomarginata",1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"403",403,"SC","SC6","JZO",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"404",404,"SC","SC7","Hen",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"405",405,"SC","SC7","Hen",13,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"406",406,"SC","SC7","Hen",11,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"407",407,"SC","SC7","Hen",9,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"408",408,"SC","SC7","TCAn",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"409",409,"SC","SC7","TCAn",5,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"410",410,"SC","SC7","TCAn",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"411",411,"SC","SC7","PCA",30,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"412",412,"SC","SC7","SEM",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"413",413,"SC","SC7","SCR",25,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"414",414,"SC","SC7","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"415",415,"SC","SC7","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_con","no"
"416",416,"SC","SC8","JZO",4,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"417",417,"SC","SC8","JZO",10,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"418",418,"SC","SC8","JZO",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"419",419,"SC","SC8","JZO",8,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"420",420,"SC","SC8","JZO",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"421",421,"SC","SC8","dorid",5,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"422",422,"SC","SC8","dorid",3,"orange w/5 black spots on back",1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"423",423,"SC","SC8","Hen",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"424",424,"SC","SC8","Hen",13,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"425",425,"SC","SC8","Hen",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"426",426,"SC","SC8","Hen",11,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"427",427,"SC","SC8","Hen",6,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"428",428,"SC","SC8","Hen",10,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"429",429,"SC","SC8","Hen",10,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"430",430,"SC","SC8","Hen",12,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"431",431,"SC","SC8","Hen",9,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"432",432,"SC","SC8","CFO",7,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"433",433,"SC","SC8","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"434",434,"SC","SC8","WNEM",0.01,NA,1,2008-07-30,2008-07-27,"summer","KBS","u_rem","no"
"435",435,"ON","ON0","SFR",14,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"436",436,"ON","ON0","SFR",18,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"437",437,"ON","ON0","SFR",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"438",438,"ON","ON0","SFR",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"439",439,"ON","ON0","SFR",15,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"440",440,"ON","ON0","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"441",441,"ON","ON0","hermit",10,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"442",442,"ON","ON0","AHA",4,"Artedius harringtoni",1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"443",443,"ON","ON0","CST",16,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"444",444,"ON","ON0","JZO",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"445",445,"ON","ON0","JZO",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"446",446,"ON","ON0","JZO",6,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"447",447,"ON","ON0","PCA",42,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"448",448,"ON","ON0","PCA",52,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"449",449,"ON","ON0","PCA",33,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"450",450,"ON","ON0","ETR",34,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"451",451,"ON","ON1","SFR",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"452",452,"ON","ON1","SFR",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"453",453,"ON","ON1","SFR",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"454",454,"ON","ON1","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"455",455,"ON","ON1","SFR",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"456",456,"ON","ON1","SFR",3,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"457",457,"ON","ON1","SFR",14,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"458",458,"ON","ON1","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"459",459,"ON","ON1","SFR",16,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"460",460,"ON","ON1","JZO",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"461",461,"ON","ON1","CLU",2,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"462",462,"ON","ON1","Hen",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"463",463,"ON","ON1","PCA",45,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"464",464,"ON","ON1","PCA",42,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"465",465,"ON","ON2","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"466",466,"ON","ON2","SFR",6,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"467",467,"ON","ON2","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"468",468,"ON","ON2","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"469",469,"ON","ON2","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"470",470,"ON","ON2","SFR",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"471",471,"ON","ON2","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"472",472,"ON","ON2","SFR",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"473",473,"ON","ON2","SFR",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"474",474,"ON","ON2","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"475",475,"ON","ON2","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"476",476,"ON","ON2","SFR",11,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"477",477,"ON","ON2","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"478",478,"ON","ON2","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"479",479,"ON","ON2","JZO",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"480",480,"ON","ON2","CLU",2,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"481",481,"ON","ON2","AHA",4,"Artedius harringtoni",1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"482",482,"ON","ON2","PCA",30,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"483",483,"ON","ON2","PCA",34,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"484",484,"ON","ON2","SAC",3,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"485",485,"ON","ON2","hermit",6,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"486",486,"ON","ON2","SEM",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_con","no"
"487",487,"ON","ON3","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"488",488,"ON","ON3","SFR",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"489",489,"ON","ON3","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"490",490,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"491",491,"ON","ON3","SFR",6,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"492",492,"ON","ON3","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"493",493,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"494",494,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"495",495,"ON","ON3","SFR",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"496",496,"ON","ON3","SFR",11,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"497",497,"ON","ON3","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"498",498,"ON","ON3","SFR",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"499",499,"ON","ON3","SFR",6,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"500",500,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"501",501,"ON","ON3","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"502",502,"ON","ON3","SFR",11,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"503",503,"ON","ON3","SFR",12,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"504",504,"ON","ON3","SFR",14,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"505",505,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"506",506,"ON","ON3","SFR",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"507",507,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"508",508,"ON","ON3","SFR",8,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"509",509,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"510",510,"ON","ON3","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"511",511,"ON","ON3","SFR",5,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"512",512,"ON","ON3","SFR",7,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"513",513,"ON","ON3","ANA",4,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"514",514,"ON","ON3","Hen",13,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"515",515,"ON","ON3","CLU",3,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"516",516,"ON","ON3","CLU",2,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"517",517,"ON","ON3","PPA",3,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"518",518,"ON","ON3","JZO",9,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
"519",519,"ON","ON3","PCA",38,NA,1,2008-10-31,2008-10-31,"fall","KT","u_rem","no"
